source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
all_modelled_features	85363	TRIM5	ENSG00000132256	tripartite motif containing 5	NM_033034	3	192	-1.88486299329676	7.16373802578145e-19	7.4618539988335e-17	-2.3497167861223	2.88670626586098e-16	-1.38729003501313	0.000780384857055515	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	25906	ANAPC15	ENSG00000110200	anaphase promoting complex subunit 15	NM_001330321	1	194	1.32851102661365	9.01722501801238e-19	9.26284033739474e-17	1.58169497536412	1.93586534152592e-14	0.980051675460938	0.00139788075157092	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	84649	DGAT2	ENSG00000062282	diacylglycerol O-acyltransferase 2	NM_032564	2	195	1.41319452152619	9.03172091500563e-19	9.26284033739474e-17	1.48082028007744	6.22428288732676e-11	1.4703763483972	2.06916251338369e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	259307	IL4I1	ENSG00000104951	interleukin 4 induced 1	NM_172374	5	196	-1.93620254437797	9.29752348623835e-19	9.48679450006534e-17	-2.42091180526208	3.56893968603334e-17	-1.35188157256412	0.00285357709031377	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	7290	HIRA	ENSG00000100084	histone cell cycle regulator	NM_003325	1	197	-1.4768714195224	1.0087290761018e-18	1.02403922806903e-16	-1.69836116961397	1.77527022497354e-12	-1.30094763200636	2.57812426607008e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	51422	PRKAG2	ENSG00000106617	protein kinase AMP-activated non-catalytic subunit gamma 2	NM_001040633	6	198	-1.39353440195402	1.06447879145123e-18	1.07517734092087e-16	-1.56446096475423	3.94337782187972e-12	-1.28912445176828	2.30183779390175e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	84941	HSH2D	ENSG00000196684	hematopoietic SH2 domain containing	NM_001352265	4	200	-1.34363421831668	1.54292195718325e-18	1.54284481108539e-16	-1.42841682195158	9.0599704235624e-12	-1.32771689652274	2.40068222029908e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	27348	TOR1B	ENSG00000136816	torsin family 1 member B	NR_134027	6	201	-1.35259532869191	1.58664747503597e-18	1.57867476881813e-16	-1.65699006799543	2.82049304907595e-15	-1.02695360078196	0.00096183847999061	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	54809	SAMD9	ENSG00000205413	sterile alpha motif domain containing 9	NM_001193307	2	206	-1.9373124985742	2.01093212658853e-18	1.95226366988563e-16	-2.28682353748062	7.01303294582938e-14	-1.57638176534282	0.000189905936886148	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5004	ORM1	ENSG00000229314	orosomucoid 1	NM_000607	1	214	3.03562008948105	3.74990556386645e-18	3.50440940989556e-16	3.02185562872901	4.398869752e-10	3.33236990380063	1.00350079059243e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	51284	TLR7	ENSG00000196664	toll like receptor 7	NM_016562	1	216	-1.25627568841129	4.18550236606645e-18	3.87527138050754e-16	-1.50539529586334	3.97808735449318e-16	-0.982691098102814	0.00211613997069017	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5957	RCVRN	ENSG00000109047	recoverin	NM_002903	1	217	2.89254444426752	4.64088866819346e-18	4.27710287904152e-16	2.96570143200142	2.89168467428885e-11	2.93428343719415	1.64083402814047e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5266	PI3	ENSG00000124102	peptidase inhibitor 3	NM_002638	1	218	3.22429711418968	4.68060474476968e-18	4.29391808672701e-16	3.57512050883513	2.42364828350198e-12	2.95803941306548	3.8573535430753e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	23165	NUP205	ENSG00000155561	nucleoporin 205	NM_001329434	2	221	-1.28386439766589	5.5790873700359e-18	5.04869539879402e-16	-1.40987737763147	2.13426641446909e-11	-1.23333940338218	2.42815010519797e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	200942	KLHDC8B	ENSG00000185909	kelch domain containing 8B	NM_173546	1	223	-1.52144131643132	6.8321632011961e-18	6.12719425384398e-16	-1.60887474328806	1.89305876226085e-11	-1.48266057513855	4.05868229282059e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	94240	EPSTI1	ENSG00000133106	epithelial stromal interaction 1	NM_001331228	4	224	-1.81933225124259	6.91591662270622e-18	6.1746168097099e-16	-2.19228648658643	3.16059316412943e-15	-1.46781531680338	0.000621897631352724	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	24138	IFIT5	ENSG00000152778	interferon induced protein with tetratricopeptide repeats 5	NM_012420	1	225	-2.09147312813928	7.81247876004169e-18	6.94407834320328e-16	-2.48962886231449	2.54147852521998e-13	-1.6944507013634	0.000169005033468503	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	257177	CFAP126	ENSG00000188931	cilia and flagella associated protein 126	NM_001013625	1	226	3.04037432745801	8.24642686042281e-18	7.29735799918566e-16	3.2353885123148	5.8386823192526e-11	3.03436142022247	1.09161321923436e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	23380	SRGAP2	ENSG00000266028	SLIT-ROBO Rho GTPase activating protein 2	NM_015326	2	230	-1.25382167867426	1.08087428569088e-17	9.39843688675298e-16	-1.52422320971383	1.44160412335083e-13	-0.9655621310596	0.000733475343147489	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	84441	MAML2	ENSG00000184384	mastermind like transcriptional coactivator 2	NM_032427	1	231	-1.79247208371259	1.09365629696614e-17	9.46841224373409e-16	-1.97463020543604	1.31878796983745e-11	-1.6844532009682	3.14516531905693e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	85441	HELZ2	ENSG00000130589	helicase with zinc finger 2	NM_001037335	2	232	-1.19452947977699	1.22660283913887e-17	1.05736336982492e-15	-1.54012725029738	1.26503192428197e-16	-0.776923035585542	0.00761156877400291	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	89790	SIGLEC10	ENSG00000142512	sialic acid binding Ig like lectin 10	NM_001171161	7	234	1.3533066349073	1.3060149877824e-17	1.11619631370343e-15	1.18533620981204	1.60317392898142e-07	1.73245341581878	4.23045626754071e-08	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	25780	RASGRP3	ENSG00000152689	RAS guanyl releasing protein 3	NM_001349978	10	235	-1.75579041549918	1.36024683529955e-17	1.15759899826194e-15	-1.89294129026376	1.76141374362014e-11	-1.73834092879498	2.76596393934112e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	79623	GALNT14	ENSG00000158089	polypeptide N-acetylgalactosaminyltransferase 14	NM_001253826	6	236	2.32944402855214	1.40697326007418e-17	1.19229060289083e-15	2.37477375929613	3.50705477439553e-10	2.42131310068795	5.58786255718581e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	55601	DDX60	ENSG00000137628	DExD/H-box helicase 60	NM_017631	1	237	-2.50454134216044	1.43667837419318e-17	1.21232619432445e-15	-3.07387140056261	3.17037797269783e-15	-1.82267156505646	0.00177899390107061	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	4016	LOXL1	ENSG00000129038	lysyl oxidase like 1	NM_005576	1	238	2.39653469427747	1.47784893047585e-17	1.24182776304985e-15	2.31931964993371	4.2633208808362e-09	2.7424897334498	4.47417567672903e-07	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	23586	RIGI	ENSG00000107201	RNA sensor RIG-I	NM_014314	1	241	-1.36841786841664	1.70414587893546e-17	1.41415823372739e-15	-1.68906821139988	2.41822900910318e-15	-1.00545639675293	0.00248617069065189	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	26502	NARF	ENSG00000141562	nuclear prelamin A recognition factor	NM_012336	1	245	1.32671222553266	1.86656197563538e-17	1.52364787554008e-15	1.48189178155932	2.2508002005843e-11	1.15329340135422	0.000148934976280985	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8530	CST7	ENSG00000077984	cystatin F	NM_003650	1	247	1.50964416093747	1.91127778005333e-17	1.54751596450553e-15	1.66607741087512	3.49940155339272e-12	1.37120662299513	0.000154978774851143	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	266747	RGL4	ENSG00000159496	ral guanine nucleotide dissociation stimulator like 4	NM_001329424	3	251	1.64535713487205	2.49869746743525e-17	1.99089444825647e-15	1.53558997094151	1.89563959835429e-08	1.91020564788869	8.08016701434728e-07	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	1026	CDKN1A	ENSG00000124762	cyclin dependent kinase inhibitor 1A	NM_078467	1	252	-1.19707109284198	2.86283257912021e-17	2.27197574404068e-15	-1.38516922955671	1.47706322830798e-12	-1.02483734722773	0.000406269124142792	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	54453	RIN2	ENSG00000132669	Ras and Rab interactor 2	NM_018993	2	255	-2.74274865866279	3.55672966025657e-17	2.78945241080279e-15	-3.38566274003199	4.32249397390002e-15	-2.05214713627912	0.00148027120644875	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	64135	IFIH1	ENSG00000115267	interferon induced with helicase C domain 1	NM_022168	1	261	-2.11835974978813	4.76004393089686e-17	3.64736086490445e-15	-2.66635071862163	2.56267464929574e-15	-1.48776941166876	0.00279530175212192	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	4600	MX2	ENSG00000183486	MX dynamin like GTPase 2	NM_002463	1	264	-1.17223386139246	5.23481527487645e-17	3.96557085917629e-15	-1.39965904189348	1.63179924649356e-13	-0.920637679068094	0.00141760887585168	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	25841	ABTB2	ENSG00000166016	ankyrin repeat and BTB domain containing 2	NM_145804	1	268	-2.33528725420509	6.59635441849642e-17	4.92240641848917e-15	-2.94091108022782	6.24100182427612e-16	-1.61454492952867	0.00462434207641962	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	105369192	PPM1K-DT	ENSG00000246375	PPM1K divergent transcript	NR_134236	1	279	-2.55440099521464	1.12553032486642e-16	8.06791432509087e-15	-3.00993412174824	3.10993938476472e-13	-2.11524937630654	0.000829721688461813	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	23179	RGL1	ENSG00000143344	ral guanine nucleotide dissociation stimulator like 1	NM_001297671	5	283	-1.9211479296348	1.26184405819573e-16	8.91717997168072e-15	-2.43124311295045	2.37490348104021e-15	-1.22366876504362	0.00989838930253729	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	111822955	ATRIP-TREX1	ENSG00000164053	ATRIP-TREX1 readthrough	NR_153405	1	284	-1.40616319957256	1.2926635663012e-16	9.10280938818933e-15	-1.55968249031403	6.19819816551436e-12	-1.26476897243087	0.000399885417033916	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	2047	EPHB1	ENSG00000154928	EPH receptor B1	NM_004441	1	285	-2.17347032645178	1.34356983364928e-16	9.42808880812352e-15	-2.19182985813271	3.63357304288788e-10	-2.24572188645797	3.34720885930351e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	28951	TRIB2	ENSG00000071575	tribbles pseudokinase 2	NR_027303	2	288	-2.07112924083883	1.45552575718715e-16	1.01073123673562e-14	-2.02032441479837	5.09402824830175e-09	-2.34400809951743	2.50660433744491e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	51251	NT5C3A	ENSG00000122643	5'-nucleotidase, cytosolic IIIA	NM_001166118	5	290	-1.63775348927013	1.54974670956561e-16	1.06873739464147e-14	-2.1333861033841	1.95926046458273e-14	-1.08256663457041	0.00309829810950266	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	84310	C7orf50	ENSG00000146540	chromosome 7 open reading frame 50	NR_134538	1	291	-1.48054393976067	1.68804336086208e-16	1.16010924996154e-14	-1.71441755719135	2.58731951705171e-11	-1.26137255391865	0.000198325949596377	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	3959	LGALS3BP	ENSG00000108679	galectin 3 binding protein	NM_005567	1	295	-1.52506746436244	1.94158093671608e-16	1.31626024248762e-14	-1.89298538023636	6.58043251516845e-16	-1.11775301014621	0.00521252448744794	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	960	CD44	ENSG00000026508	CD44 molecule (Indian blood group)	NM_000610	7	298	1.13759615193252	2.16384324352909e-16	1.45217117541404e-14	1.04458136962244	2.90110358477626e-07	1.30936868269375	1.36110489553779e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	11044	TENT4A	ENSG00000112941	terminal nucleotidyltransferase 4A	NM_006999	1	299	-1.1688949627576	2.22591577891634e-16	1.48883243018555e-14	-1.31662193445737	1.46266790483511e-10	-1.05811769597553	0.000129506070908194	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	399844	LINC01002		long intergenic non-protein coding RNA 1002	NR_028324	1	300	1.21437955866614	2.28940802004247e-16	1.52619569976098e-14	1.15448168326791	7.18181494050368e-08	1.42658455922778	7.50617494304303e-07	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	440503	PLIN5	ENSG00000214456	perilipin 5	NM_001013706	1	301	1.53779705481747	2.95279711193171e-16	1.96189333692765e-14	1.70887698375247	1.19629042392136e-10	1.43780145191689	6.60287546596344e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	55603	TENT5A	ENSG00000112773	terminal nucleotidyltransferase 5A	NM_017633	1	302	-1.67561052180207	2.96773921900227e-16	1.96529194174922e-14	-2.13155709908241	1.66801165794318e-14	-1.16743653898243	0.00364489859372835	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	158405	KIAA1958	ENSG00000165185	KIAA1958	NM_001287036	3	305	-1.32674703122115	3.63452819180637e-16	2.38187832698282e-14	-1.48952976371618	2.67936924843546e-11	-1.13525855109602	0.000740092644849156	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8848	TSC22D1	ENSG00000102804	TSC22 domain family member 1	NM_183422	5	307	-1.57619950731032	3.86658052141134e-16	2.51881901784056e-14	-1.87410174456235	4.02098212281215e-12	-1.2964676108447	0.000555397434947002	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	3976	LIF	ENSG00000128342	LIF interleukin 6 family cytokine	NM_001257135	2	310	-2.44190803482997	4.15060970698692e-16	2.6776788235494e-14	-2.49431160247701	1.67390530399375e-09	-2.54647235515784	3.27083116549753e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	64108	RTP4	ENSG00000136514	receptor transporter protein 4	NM_022147	2	315	-1.66725193685896	5.65045848963273e-16	3.58741331219572e-14	-1.97803618456031	8.15173794784399e-13	-1.36523400870708	0.0010474790195681	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
